40	649	0.63227
40	984	5.46874
41	346	1.10625
41	611	2.55425
41	829	3.53771
41	891	4.04628
42	606	0.0194281
42	889	2.08699
42	932	2.67507
42	934	2.50057
43	337	1.11803
43	893	1.28095
43	917	2.59827
43	958	3.3273
44	403	0.56868
44	618	0.340038
44	648	0.931175
44	986	5.36151
45	400	0.0157982
45	938	1.26974
45	951	2.29216
45	993	3.62433
46	670	1.4399
46	680	1.10175
46	731	1.9613
46	862	2.67795
47	714	3.64829
47	793	1.01134
47	909	3.00734
47	913	3.18971
48	304	1.25356
48	472	1.49937
48	621	1.94259
48	742	2.49945
49	416	1.57359
49	834	7.00928
49	976	2.45697
49	987	3.08501
50	784	0.415663
50	808	1.26945
50	895	2.44066
50	930	3.08369
51	866	0.0813684
51	959	2.35526
51	979	1.42025
51	984	3.34167
52	911	2.28639
52	913	2.50681
52	921	2.41767
52	970	1.89443
53	608	0.0781735
53	867	1.13246
53	952	2.47283
53	971	3.51211
54	210	0.582235
54	935	2.15157
54	987	1.11014
54	993	4.46364
55	685	0.346949
55	714	0.0449592
55	932	3.59254
55	934	3.41804
56	437	1.46969
56	643	0.181969
56	757	2.11775
56	955	4.90033
57	618	0.0849416
57	681	0.160698
57	894	2.69652
57	986	4.26234
58	483	1.60837
58	725	3.64829
58	841	1.63257
58	961	3.95859
59	529	0.743848
59	725	1.38562
59	746	1.06224
59	930	4.01112
60	336	1.11803
60	663	0.164971
60	823	1.22252
60	993	5.81174
61	649	0.940494
61	867	2.97656
61	870	3.27203
61	999	3.49994
62	210	1.27141
62	397	0.218395
62	865	2.4982
62	956	3.20249
63	255	1.62162
63	365	1.46969
63	675	2.44032
63	773	3.13634
64	741	0.280972
64	836	0.415414
64	918	2.20908
64	988	4.30276
65	351	1.11803
65	929	1.07316
65	965	3.13546
65	976	3.0281
66	712	0.127854
66	868	0.667576
66	918	2.16051
66	988	4.25419
67	770	0.145571
67	785	0.304722
67	969	3.29608
67	982	3.45641
68	566	0.832448
68	874	1.69877
68	882	1.71555
68	961	2.9549
69	838	0.049961
69	840	0.405134
69	997	3.44445
69	999	3.36296
70	25	1.81646
70	401	1.46969
70	949	1.63127
70	986	3.75772
71	933	1.48144
71	964	2.35439
71	966	2.34308
71	975	1.04381
72	971	1.71891
72	984	2.4523
72	989	1.33729
72	994	3.03477
73	19	1.01187
73	256	0.496112
73	617	2.7
73	993	5.69449
74	919	1.41451
74	938	1.7158
74	966	1.00935
74	993	4.0704
75	592	1.81605
75	603	2.45646
75	713	2.92846
75	876	3.63057
76	787	2.23199
76	836	1.41754
76	853	1.81005
76	955	3.9763
77	858	0.405089
77	941	0.826089
77	962	2.87683
77	980	3.10823
78	905	0.302158
78	907	0.9103
78	968	2.51954
78	991	3.61335
79	214	1.11803
79	879	0.134775
79	965	3.59099
79	977	3.50976
80	167	1.45064
80	643	0.664046
80	720	2.09863
80	734	2.9779
81	91	1.4766
81	304	2.59376
81	446	1.46969
81	675	3.12485
82	432	1.44285
82	965	2.07043
82	985	4.20708
82	996	3.72128
83	362	0.780108
83	851	0.887719
83	863	1.22112
83	974	4.31097
84	670	0.327186
84	688	0.192344
84	997	3.4938
84	999	3.41231
85	797	0.0293388
85	906	0.645263
85	983	3.24574
85	990	3.28506
86	866	0.654083
86	928	1.47522
86	952	2.14172
86	959	2.92797
87	281	0.110674
87	869	2.04725
87	939	1.47743
87	951	3.56531
88	613	0.116967
88	910	1.76423
88	915	1.47163
88	983	3.84849
89	834	0.571433
89	883	0.612047
89	936	2.2683
89	998	4.35961
90	746	0.186664
90	809	1.4014
90	895	2.49252
90	930	3.13554
91	81	1.4766
91	401	1.05992
91	742	2.38201
91	795	2.28141
92	820	0.0458622
92	849	0.0557479
92	970	2.94132
92	995	4.16757
93	107	0.311131
93	518	1.167
93	528	1.20942
93	947	4.50606
94	547	0.127571
94	572	0.143802
94	917	3.10571
94	958	3.83475
95	119	0.0751864
95	811	1.23944
95	891	2.4838
95	935	3.41273
96	876	0.392312
96	964	2.32466
96	966	2.31334
96	985	2.18706
97	148	1.2155
97	554	1.53321
97	702	2.09114
97	742	2.35903
98	459	0.923776
98	769	1.83762
98	777	1.75737
98	914	2.68403
99	920	0.256893
99	965	1.81338
99	977	1.73215
99	996	3.46423
100	786	1.52932
100	800	5.23832
100	823	1.71676
100	938	3.95139
101	389	0.817197
101	489	1.23081
101	952	2.65202
101	979	2.50327
102	799	0.438682
102	852	2.37803
102	915	2.17319
102	990	4.58937
103	28	2.37345
103	735	2.54943
103	780	2.277
103	892	0.563857
104	525	1.85203
104	854	1.61691
104	862	1.85496
104	973	3.72567
105	451	1.70598
105	565	2.10133
105	786	1.91699
105	801	1.46934
106	254	0.164524
106	629	0.05324
106	997	3.64374
106	999	3.56225
107	93	0.311131
107	615	1.8039
107	679	1.95748
107	828	3.15209
108	705	2.07421
108	793	5.23832
108	881	2.35752
108	926	2.77172
109	452	1.17543
109	503	1.85203
109	711	0.457387
109	986	5.57833
110	817	5.80948
110	929	1.65351
110	931	1.51362
110	996	4.07234
111	355	0.790664
111	529	1.00801
111	556	1.127
111	930	4.27528
112	533	0.697088
112	609	1.2394
112	922	2.18658
112	947	3.07578
113	162	1.25466
113	485	0.506251
113	659	1.57336
113	866	3.85191
114	807	0.0747099
114	965	1.67417
114	987	2.19486
114	996	3.32501
115	462	0.164257
115	748	0.437764
115	942	3.27495
115	960	3.32257
116	603	1.23813
116	814	1.54329
116	894	0.704173
116	961	4.41799
117	239	0.439342
117	261	1.11803
117	572	1.37696
117	958	5.38468
118	374	0.222066
118	869	1.31197
118	919	1.50632
118	993	4.16221
119	95	0.0751864
119	756	0.571231
119	891	1.54031
119	995	5.01356
120	846	0.304316
120	899	1.31347
120	950	2.66313
120	953	2.94716
121	34	1.23721
121	565	2.50232
121	592	2.26274
121	828	3.46947
122	213	0.455502
122	444	0.786514
122	484	0.352673
122	993	5.60993
123	545	2.24724
123	788	1.18124
123	842	2.21565
123	848	1.55721
124	670	0.212226
124	840	1.14043
124	948	1.78534
124	999	4.09826
125	28	0.0489489
125	619	0.94817
125	833	0.896327
125	992	5.30737
126	836	0.143614
126	885	0.966572
126	945	2.06612
126	988	4.03096
127	535	0.0204069
127	893	1.27365
127	917	2.59096
127	958	3.31999
128	150	0.107217
128	769	0.0892076
128	982	3.13477
128	992	3.87953
129	599	2.7
129	872	1.51542
129	949	1.78988
129	986	3.91633
130	630	1.09361
130	767	1.24367
130	981	4.86342
130	990	2.60398
131	578	0.81203
131	674	0.120152
131	984	2.85126
131	994	3.43372
132	186	0.365965
132	341	0.889971
132	845	2.32827
132	902	3.6234
133	504	0.0827476
133	883	1.99504
133	889	2.30479
133	932	2.89287
134	572	1.14375
134	581	0.36358
134	638	0.541796
134	958	5.15147
135	606	0.0194281
135	889	2.08699
135	932	2.67507
135	934	2.50057
136	699	3.64829
136	797	0.996065
136	983	3.08475
136	990	3.12406
137	878	0.120591
137	942	2.50321
137	943	2.02857
137	960	2.55083
138	240	0.662659
138	496	0.0397233
138	971	2.59201
138	994	3.90786
139	928	0.910177
139	959	2.36293
139	994	3.9318
139	996	0.601012
140	321	1.11803
140	689	1.28815
140	719	1.02186
140	958	4.88988
141	173	1.36072
141	937	1.03213
141	968	1.93688
141	991	3.0307
142	318	1.11803
142	475	0.209442
142	904	3.59936
142	905	3.53265
143	546	0.133577
143	685	0.241987
143	883	3.11646
143	934	3.83979
144	768	0.379733
144	856	1.73976
144	903	2.54766
144	909	2.52301
145	612	2.02764
145	948	2.20305
145	965	5.86288
145	997	2.95383
146	788	0.126586
146	941	0.919342
146	962	2.97008
146	980	3.20148
147	884	1.20448
147	890	1.15953
147	908	1.71106
147	981	3.1271
148	97	1.2155
148	352	1.11803
148	579	2.48393
148	795	3.50094
149	317	0.358295
149	945	1.41771
149	955	2.05396
149	988	3.38255
150	128	0.107217
150	589	0.432098
150	842	1.94158
150	989	4.72422
151	4	0.00347563
151	468	0.364878
151	910	3.56466
151	915	3.27205
152	183	0.8
152	920	0.45264
152	987	2.83685
152	996	3.96701
153	595	0.0182975
153	701	0.276948
153	933	3.09991
153	966	3.96155
154	765	0.0625191
154	905	0.581564
154	968	2.79894
154	991	3.89275
155	558	0.0187017
155	601	0.135877
155	928	2.01565
155	994	5.03727
156	904	0.177585
156	937	1.4235
156	968	2.32826
156	991	3.42207
157	295	2.39081
157	628	2.49359
157	672	2.31317
157	1000	1.85749
158	920	0.291611
158	954	1.11106
158	976	2.04777
158	996	3.80598
159	842	0.114483
159	963	2.07395
159	969	2.31812
159	989	2.69712
160	600	1.04503
160	834	0.580852
160	871	1.67291
160	974	3.90255
161	950	0.736453
161	953	1.02048
161	997	2.79094
161	999	2.70944
162	113	1.25466
162	611	0.0442788
162	892	1.42986
162	984	4.47374
163	652	0.326841
163	898	2.33146
163	936	2.02541
163	957	2.51677
164	23	0.123536
164	606	0.210594
164	883	3.10574
164	934	3.82907
165	580	0.490328
165	716	1.87709
165	805	2.56683
165	841	2.26285
166	931	0.0192935
166	965	2.27963
166	976	2.17227
166	987	2.80032
167	80	1.45064
167	604	1.09884
167	705	2.06117
167	940	2.59094
168	856	1.16314
168	903	1.97104
168	909	1.94638
168	913	2.12876
169	396	0.685902
169	757	0.131711
169	918	2.14919
169	988	4.24287
170	554	2.26274
170	858	0.680124
170	962	3.15186
170	980	3.38326
171	371	0.279289
171	781	0.696716
171	912	1.41583
171	993	4.81267
172	865	1.12148
172	935	2.04557
172	956	1.82577
172	972	2.21
173	141	1.36072
173	636	1.85399
173	991	3.96504
173	998	4.25712
174	907	0.585514
174	937	1.28999
174	968	2.19475
174	991	3.28856
175	546	0.135851
175	714	0.156524
175	889	3.25528
175	932	3.84336
176	261	0.0324259
176	786	0.938589
176	869	2.86502
176	938	3.36066
177	554	2.4072
177	579	2.11541
177	621	2.67616
177	893	1.27037
178	411	0.330217
178	712	0.0492132
178	918	2.36847
178	988	4.46215
179	509	0.251972
179	883	1.80389
179	932	2.70172
179	934	2.52722
180	859	2.19735
180	909	2.31089
180	913	2.49326
180	921	2.40412
181	406	0.562767
181	534	1.85203
181	874	2.60292
181	978	4.03478
182	821	0.316299
182	907	0.893322
182	968	2.50256
182	991	3.59637
183	152	0.8
183	358	2.14279
183	680	1.27093
183	912	3.78719
184	857	0.534517
184	899	1.23752
184	950	2.58718
184	953	2.87121
185	519	0.93257
185	951	2.46825
185	993	3.80043
185	994	1.4506
186	132	0.365965
186	891	0.744291
186	967	1.7804
186	1000	4.30872
187	789	0.560048
187	886	2.33462
187	997	3.38089
187	999	3.2994
188	265	0.278055
188	492	0.90127
188	808	2.10666
188	930	3.9209
189	638	0.0123886
189	893	1.2759
189	917	2.59321
189	958	3.32225
190	501	1.42739
190	734	4.15692
190	861	2.61906
190	924	3.15257
191	699	0.296661
191	822	0.313497
191	922	2.48701
191	974	4.10091
192	864	2.33532
192	970	1.55697
192	995	2.78322
192	1000	2.8744
193	545	0.198551
193	869	1.00614
193	951	2.52419
193	992	3.47569
194	212	1.11803
194	935	1.90991
194	970	3.22798
194	972	2.07434
195	692	0.422167
195	871	0.501317
195	956	1.71338
195	1000	4.56867
196	805	0.0455946
196	961	2.06764
196	978	2.24336
196	981	2.84497
197	659	1.44909
197	700	1.54104
197	804	5.80948
197	984	4.21024
198	653	2.4828
198	975	6.22484
198	985	1.70697
198	995	3.0127
199	619	2.7
199	918	1.25178
199	970	2.37088
199	995	3.59713
200	339	1.63298
200	685	1.71466
200	832	7.00928
200	932	3.8064
201	631	0.124914
201	766	0.04524
201	983	3.50174
201	990	3.54106
202	410	2.43518
202	623	1.85167
202	774	2.90617
202	813	5.80948
203	901	1.21754
203	940	1.00331
203	943	2.22896
203	960	2.75122
204	257	0.0654563
204	941	0.931199
204	962	2.98194
204	980	3.21334
205	870	1.7805
205	872	1.83471
205	892	1.55419
205	971	3.86467
206	694	0.909118
206	716	1.35024
206	805	2.03999
206	940	2.89059
207	537	0.904153
207	856	2.53741
207	903	3.34531
207	911	3.28261
207	967	4.27464
208	497	1.85203
208	769	0.967175
208	812	1.0575
208	963	3.80824
208	982	4.21274
209	733	0.00336286
209	773	0.945593
209	920	1.40291
209	987	3.78712
209	996	4.91727
210	54	0.582235
210	62	1.27141
210	233	0.513618
210	668	2.43688
210	902	5.2631
211	677	0.360634
211	826	0.95896
211	903	2.9021
211	909	2.87745
211	921	2.97068
212	194	1.11803
212	810	0.894154
212	887	1.68693
212	924	2.95029
212	974	4.52882
213	17	1.11803
213	122	0.455502
213	439	0.819114
213	823	2.09761
213	993	6.68683
214	79	1.11803
214	423	0.595757
214	613	0.135366
214	983	4.64087
214	990	4.68019
215	857	0.923165
215	897	1.31434
215	899	1.62617
215	950	2.97583
215	953	3.25986
216	290	0.599833
216	542	0.172535
216	610	1.04752
216	816	2.16415
216	986	6.07815
217	289	0.322599
217	443	1.46969
217	734	2.13211
217	877	3.11585
217	978	4.49627
218	692	0.43931
218	923	1.71722
218	924	1.42865
218	974	3.00719
218	998	3.47366
219	745	0.220172
219	940	1.29207
219	942	2.99235
219	943	2.51771
219	960	3.03997
220	387	0.707547
220	767	0.624975
220	855	2.02442
220	926	2.46371
220	981	4.24473
221	402	1.46969
221	760	0.346424
221	910	2.59151
221	916	2.41107
221	990	4.71509
222	705	2.48939
222	713	1.48273
222	716	1.47881
222	841	1.86457
222	855	2.74761
223	799	0.318536
223	910	1.43021
223	916	1.24977
223	983	3.51447
223	990	3.55378
224	286	0.0575176
224	318	0.737882
224	842	1.43404
224	969	3.83768
224	982	3.99801
225	306	1.11803
225	500	0.273483
225	806	0.928637
225	918	3.39073
225	988	5.48441
226	416	0.0792857
226	710	0.22511
226	931	1.0704
226	987	3.85142
226	996	4.98158
227	583	2.26274
227	876	1.6784
227	880	1.19076
227	964	3.61074
227	966	3.59943
228	869	1.59491
228	912	1.04831
228	944	1.82002
228	967	2.24026
228	985	3.37167
229	594	2.7
229	671	0.600036
229	858	1.434
229	962	3.90574
229	980	4.13714
230	466	0.540971
230	852	1.8741
230	858	2.47502
230	980	5.17816
230	1000	2.17553
231	371	1.46969
231	725	1.16311
231	808	1.97437
231	895	3.14559
231	930	3.78861
232	282	0.336275
232	883	1.97556
232	889	2.28531
232	932	2.87339
232	934	2.69889
233	210	0.513618
233	497	0.592061
233	604	2.7
233	970	3.82744
233	1000	5.14487
234	408	0.407411
234	721	1.24257
234	824	2.1359
234	886	2.65265
234	990	6.27157
235	661	0.532147
235	841	1.29814
235	844	1.99938
235	890	2.43393
235	978	3.79989
236	476	0.232563
236	513	0.0234581
236	869	1.81688
236	951	3.33494
236	993	4.66712
237	439	0.600808
237	616	0.256304
237	667	0.153048
237	919	3.19633
237	993	5.85222
238	859	0.172978
238	904	0.899107
238	937	2.14502
238	968	3.04978
238	991	4.14359
239	117	0.439342
239	820	1.25283
239	872	2.29491
239	894	3.13
239	958	4.2184
240	138	0.662659
240	928	1.22845
240	970	3.43369
240	983	3.65127
240	1000	4.75112
241	929	0.948351
241	931	0.750315
241	954	1.96658
241	977	2.92942
241	987	3.53134
242	675	0.824645
242	742	1.53945
242	777	1.32125
242	833	0.980784
242	992	5.39182
243	775	0.513935
243	865	3.20701
243	909	3.09358
243	913	3.27596
243	921	3.18681
244	475	0.145284
244	520	0.49443
244	937	2.34337
244	968	3.24813
244	991	4.34194
245	650	0.742196
245	798	0.903364
245	806	2.02041
245	836	2.68884
245	945	4.61135
246	718	0.582017
246	873	2.52639
246	939	0.694949
246	995	4.34725
246	1000	4.43843
247	479	1.85203
247	920	1.15711
247	931	0.760295
247	987	3.54132
247	996	4.67147
248	40	1.0869
248	959	2.38611
248	971	2.63912
248	981	2.66108
248	994	3.95497
249	375	0.997466
249	604	1.38243
249	850	1.97596
249	882	2.80662
249	884	2.90067
250	725	0.980489
250	746	0.657111
250	809	1.87185
250	895	2.96297
250	930	3.60599
251	416	1.13063
251	976	2.16244
251	987	2.79049
251	996	3.92064
251	998	5.30656
252	589	1.20348
252	597	2.7
252	833	0.563581
252	969	4.06953
252	982	4.22986
253	783	1.09551
253	871	2.57984
253	900	2.82261
253	940	2.45793
253	943	3.68358
254	106	0.164524
254	743	0.794956
254	772	1.76351
254	832	1.77935
254	980	5.57189
255	63	1.62162
255	554	2.38574
255	702	2.94367
255	795	3.11096
255	959	4.17541
256	73	0.496112
256	544	0.817449
256	777	0.585099
256	963	3.50642
256	992	4.65567
257	204	0.0654563
257	540	0.104883
257	772	0.834366
257	962	4.41134
257	980	4.64274
258	684	0.613999
258	853	1.43794
258	863	1.47214
258	922	2.94809
258	998	5.02846
259	462	0.0423911
259	744	0.360903
259	901	2.21494
259	942	3.70099
259	960	3.74861
260	894	0.365706
260	976	2.01592
260	977	2.04205
260	986	1.93153
260	996	3.77413
261	117	1.11803
261	176	0.0324259
261	919	2.01794
261	951	3.34166
261	993	4.67383
262	819	0.466009
262	900	1.59113
262	942	2.92673
262	960	2.97435
262	973	2.106
263	683	0.0308088
263	695	0.472614
263	939	0.719673
263	995	4.37198
263	1000	4.46316
264	325	1.45896
264	402	1.42305
264	716	1.48847
264	850	2.13025
264	908	3.56155
265	188	0.278055
265	472	2.21654
265	593	1.91535
265	655	2.4527
265	773	3.19785
266	419	1.28793
266	712	3.64829
266	771	1.51185
266	821	1.24796
266	989	6.00078
267	637	2.7
267	880	0.927417
267	933	2.47445
267	964	3.3474
267	966	3.33609
268	683	0.257468
268	820	0.874506
268	845	1.36188
268	891	2.70116
268	985	4.86868
269	364	0.230588
269	539	2.57872
269	601	0.124989
269	873	1.86219
269	994	5.28286
270	420	0.222291
270	970	2.07946
270	978	1.07488
270	995	3.30571
270	1000	3.39689
271	632	0.461639
271	688	0.335175
271	755	0.625333
271	923	2.4257
271	997	6.22776
272	519	0.881252
272	616	2.00277
272	754	1.92997
272	938	5.24408
272	967	4.27464
273	658	0.352893
273	845	2.56852
273	897	2.0436
273	950	3.70509
273	953	3.98912
274	463	1.20227
274	553	0.790545
274	909	2.64292
274	911	2.60488
274	913	2.8253
275	388	1.46969
275	765	0.259313
275	905	1.7713
275	937	3.08392
275	991	5.08249
276	361	0.767568
276	377	0.554545
276	966	1.32739
276	969	4.18161
276	989	4.56061
277	364	0.251291
277	719	0.937274
277	776	1.02998
277	917	4.07625
277	958	4.80529
278	356	0.115044
278	743	0.206553
278	748	1.66566
278	962	4.75208
278	980	4.98349
279	580	0.419788
279	801	0.684606
279	926	2.73095
279	939	2.48888
279	961	3.73463
280	740	0.1952
280	743	0.0581368
280	888	1.70367
280	962	3.94553
280	980	4.17693
281	87	0.110674
281	869	2.28004
281	878	1.10221
281	938	2.77568
281	951	3.7981
282	3	1.11115
282	232	0.336275
282	648	2.7
282	678	1.70938
282	889	6.9042
283	748	0.32089
283	819	0.69735
283	942	3.15807
283	943	2.68344
283	960	3.20569
284	288	0.120305
284	599	0.0662652
284	944	2.17133
284	967	2.59157
284	1000	5.1199
285	541	1.11718
285	578	1.25372
285	789	5.23832
285	863	1.64366
285	994	6.07018
286	224	0.0575176
286	318	2.13109
286	543	0.0964284
286	848	2.16881
286	989	5.60989
287	496	1.55798
287	656	1.94703
287	825	3.30479
287	860	3.25297
287	963	0.83422
288	284	0.120305
288	633	0.110847
288	886	0.856209
288	970	3.88197
288	995	5.10822
289	217	0.322599
289	670	1.08414
289	720	1.41709
289	814	1.61009
289	998	5.61129
290	216	0.599833
290	648	0.555032
290	816	1.07137
290	949	2.85893
290	986	4.98537
291	329	0.01786
291	885	1.03933
291	945	2.13888
291	955	2.77514
291	988	4.10372
292	437	0.492365
292	851	1.119
292	927	2.1247
292	936	2.91742
292	957	3.40878
293	357	0.0228787
293	686	0.194147
293	965	2.81318
293	977	2.73195
293	996	4.46403
294	619	2.00674
294	657	0.477231
294	763	2.36484
294	934	1.20136
294	963	5.21668
295	157	2.39081
295	508	0.361572
295	566	3.08167
295	722	1.90061
295	814	2.32941
296	388	0.990519
296	484	1.33582
296	621	2.7
296	851	2.82622
296	869	4.91351
297	559	0.0448148
297	839	0.131732
297	948	1.7465
297	997	4.14091
297	999	4.05942
298	809	2.33238
298	931	0.317847
298	977	2.49695
298	987	3.09887
298	996	4.22903
299	411	0.392716
299	836	0.733004
299	868	1.03374
299	955	3.29177
299	988	4.62035
300	404	1.24683
300	451	1.32493
300	518	0.734568
300	828	2.68743
300	947	4.07363
301	504	0.233409
301	506	0.363943
301	577	0.544192
301	889	4.27969
301	934	4.69327
302	918	0.371162
302	955	1.13626
302	968	2.54888
302	988	2.46484
302	991	3.64269
303	639	0.715114
303	846	1.04647
303	919	1.80606
303	951	3.12977
303	953	3.68931
304	48	1.25356
304	81	2.59376
304	492	2.81755
304	795	3.39857
304	879	4.23935
305	779	0.0667653
305	839	0.336744
305	840	2.00669
305	948	2.6516
305	997	5.04601
306	225	1.11803
306	598	0.358433
306	800	0.961053
306	894	3.59398
306	986	5.1598
307	331	0.469916
307	508	0.0797918
307	660	2.27942
307	855	3.21478
307	908	4.01906
308	386	1.87919
308	699	0.873078
308	813	1.34395
308	862	2.23014
308	898	3.73398
309	643	0.175647
309	694	0.628843
309	736	1.67174
309	884	3.53265
309	908	4.03924
310	608	1.01112
310	649	0.981162
310	759	4.68722
310	870	2.62105
310	984	5.43861
311	474	1.85203
311	596	2.75631
311	622	2.07583
311	672	2.30307
311	794	2.92889
312	829	0.0744644
312	953	1.46299
312	979	1.85492
312	984	3.77634
312	994	4.3588
313	738	0.489276
313	824	0.0740286
313	915	1.56991
313	983	3.94677
313	990	3.98609
314	482	1.85203
314	868	0.651798
314	945	2.27357
314	955	2.90983
314	988	4.23841
315	672	0.901199
315	734	2.44888
315	881	3.21943
315	884	3.49203
315	939	2.72564
316	797	0.637996
316	799	0.68062
316	824	1.05027
316	906	2.54614
316	983	5.14662
317	149	0.358295
317	836	2.31984
317	873	2.52639
317	885	3.1428
317	945	4.24235
318	142	1.11803
318	224	0.737882
318	286	2.13109
318	735	3.76066
318	771	3.42992
319	532	0.946821
319	609	0.59309
319	908	2.98971
319	941	2.99831
319	946	2.53679
320	551	0.349163
320	703	0.0256571
320	872	2.1579
320	894	2.99298
320	986	4.5588
321	140	1.11803
321	897	1.54297
321	899	1.8548
321	950	3.20446
321	953	3.48849
322	546	2.26274
322	657	0.400091
322	735	1.60453
322	769	2.29848
322	989	5.76271
323	394	0.727954
323	724	0.873298
323	843	2.03739
323	983	3.65127
323	1000	6.43297
324	666	0.168098
324	668	0.690783
324	830	0.361856
324	985	3.80882
324	1000	5.20573
325	264	1.45896
325	661	1.44589
325	696	3.16228
325	922	3.58402
325	936	3.57309
326	755	0.179273
326	789	0.025339
326	923	0.822451
326	997	4.62452
326	999	4.54302
327	38	0.368952
327	572	0.798469
327	581	0.0182976
327	917	4.07715
327	958	4.80619
328	17	0.710892
328	443	1.67756
328	647	0.819024
328	828	2.74404
328	947	4.13024
329	291	0.01786
329	704	0.303356
329	729	0.655636
329	945	4.22415
329	955	4.86041
330	529	0.868745
330	556	0.987729
330	808	2.32177
330	809	2.40187
330	895	3.49299
331	307	0.469916
331	406	0.604061
331	705	2.97355
331	734	2.48632
331	884	3.52946
332	920	1.17432
332	929	0.975538
332	954	1.99377
332	965	3.03784
332	976	2.93048
333	441	0.592413
333	683	3.16228
333	857	1.6988
333	950	3.75146
333	953	4.03549
334	935	0.894677
334	970	2.21275
334	984	1.90006
334	995	3.439
334	1000	3.53018
335	853	0.754336
335	918	2.1555
335	955	2.92059
335	971	0.291368
335	988	4.24918
336	60	1.11803
336	741	0.334884
336	853	2.10838
336	868	2.01661
336	988	5.60322
337	43	1.11803
337	681	1.02387
337	816	1.21151
337	872	2.7246
337	986	5.12551
338	535	0.189006
338	547	0.376224
338	689	1.44737
338	893	3.00274
338	958	5.04909
339	200	1.63298
339	708	3.64829
339	791	5.23832
339	883	3.88157
339	934	4.6049
340	3	1.04754
340	714	0.0809808
340	883	2.45991
340	932	3.35774
340	934	3.18324
341	132	0.889971
341	497	1.26049
341	531	0.121875
341	939	2.06982
341	995	5.72213
342	539	1.85203
342	757	0.292256
342	918	2.30974
342	955	3.07484
342	988	4.40342
343	796	1.37757
343	854	1.21305
343	898	2.95493
343	922	2.65981
343	927	1.85616
344	15	0.172152
344	531	1.85203
344	893	2.17767
344	917	3.49498
344	958	4.22402
345	595	0.11847
345	876	1.37234
345	964	3.30468
345	966	3.29337
345	975	1.9941
346	22	0.000369278
346	41	1.10625
346	867	1.50056
346	952	2.84093
346	984	4.61359
347	856	1.3367
347	903	2.1446
347	911	2.08189
347	913	2.30231
347	921	2.21317
348	472	1.85203
348	883	2.05755
348	889	2.3673
348	932	2.95538
348	934	2.78088
349	542	2.26274
349	777	0.292703
349	969	3.07817
349	982	3.2385
349	989	3.45717
350	733	0.223997
350	791	0.121975
350	818	0.0760533
350	965	4.67993
350	987	5.20062
351	65	1.11803
351	896	1.36929
351	906	1.85999
351	910	2.37621
351	983	4.46047
